Predicted_Tags,True_Tags,Local_Recall
.net,image,0.0
nhibernate/.net/c#,mysql/nhibernate,0.5
c#,c#/oop,0.5
jquery/javascript/html,jquery,1.0
java,java,1.0
sql-server/sql-server-2005/sql,sql-server/sql-server-2005,1.0
flash/actionscript-3,flash/actionscript-3,1.0
asp.net,c#/asp.net,0.5
algorithm,image,0.0
c#,sql,0.0
jquery/javascript/html,javascript/jquery/html,1.0
c++,c++/arrays,0.5
linq/.net,linq/linq-to-sql,0.5
firefox/javascript,firefox,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
c#/.net,c#/asp.net/data-binding,0.3333333333333333
eclipse,visual-studio,0.0
c#/database,sql,0.0
c#/.net,c#/.net,1.0
php/java,php/html,0.5
linq/c#,c#/linq,1.0
css/jquery,jquery/html/css,0.6666666666666666
c++,c++,1.0
sql-server/sql-server-2005,sql-server,1.0
.net/c#,c#,1.0
asp.net/sql,asp.net,1.0
java,java/performance,0.5
c#,.net/performance,0.0
c++/design-patterns,c++,1.0
java,java/unit-testing/http,0.3333333333333333
asp.net,asp.net/visual-studio-2008/unit-testing,0.3333333333333333
c#/.net,java,0.0
wpf/.net/c#,c#/wpf,1.0
wpf/c#/.net,wpf,1.0
c#,java/algorithm,0.0
c#,c#,1.0
vb.net/.net/c#,asp.net/vb.net/iis,0.3333333333333333
flash/actionscript-3/image,flash,1.0
sql-server/sql/sql-server-2005,sql-server,1.0
objective-c/iphone/cocoa/cocoa-touch,iphone/cocoa-touch,1.0
c++/image/linux,c++/linux/image,1.0
c#/vb.net/.net/winforms,vb.net/winforms,1.0
web-services/asp.net/c#,c#,1.0
java/c#/.net,java,1.0
flex/actionscript-3/c#,flex/actionscript-3,1.0
c#,javascript,0.0
c#/.net,windows,0.0
asp.net/c#/events,c#/asp.net,1.0
c#,java,0.0
asp.net/.net/c#/excel,asp.net,1.0
excel/.net,excel,1.0
python,python/xml,0.5
c#,.net/sql/sql-server,0.0
asp.net-mvc,asp.net-mvc,1.0
php,php,1.0
asp.net/iis/c#,asp.net/iis,1.0
c#,c#/.net,0.5
c#/windows,networking,0.0
java,java/windows,0.5
c#/.net/windows,c#/.net,1.0
c/c++,c,1.0
iphone,iphone/cocoa-touch,0.5
asp.net,asp.net/security,0.5
c#,language-agnostic,0.0
java,java/generics/reflection,0.3333333333333333
flex/actionscript-3,flex/data-binding,0.5
asp.net,.net,0.0
c#,php,0.0
php/javascript/mysql,php/javascript,1.0
.net/c#,c++,0.0
asp.net-mvc/c#,asp.net-mvc/linq/linq-to-sql,0.3333333333333333
c#/security/.net,performance/language-agnostic,0.0
sharepoint/.net,.net/sharepoint,1.0
actionscript-3,flash/actionscript-3,0.5
.net/asp.net/c#,wcf/iis,0.0
c#,objective-c,0.0
iphone/objective-c/cocoa/cocoa-touch,objective-c/iphone/cocoa-touch,1.0
sql/sql-server/sql-server-2005,sql-server/sql-server-2005/tsql,0.6666666666666666
java,c#/java/generics,0.3333333333333333
python/c#,python,1.0
.net/asp.net/c#,asp.net/security/iis,0.3333333333333333
c#,user-interface,0.0
java,java,1.0
jquery/php/javascript,php/jquery,1.0
linq/c#/.net,asp.net-mvc/entity-framework,0.0
c#,c++,0.0
c#,c#,1.0
sql/php,php/mysql,0.5
linux,c++/linux,0.5
bash,bash,1.0
jquery/javascript,jquery,1.0
eclipse/java,java/eclipse,1.0
design-patterns/java,design-patterns/oop,0.5
.net/database/c#,.net/database,1.0
java,java,1.0
visual-studio/visual-studio-2008/c++/.net,c++/visual-studio/visual-studio-2005,0.6666666666666666
php/javascript/mysql/ajax,php/javascript,1.0
c#/.net,nhibernate,0.0
asp.net-mvc/.net,asp.net-mvc,1.0
jquery,jquery,1.0
python,python/optimization,0.5
sql,sql/sql-server/sql-server-2005,0.3333333333333333
sharepoint,sharepoint,1.0
iphone/objective-c,iphone/objective-c,1.0
jquery/javascript,jquery,1.0
ruby-on-rails,ruby-on-rails/ruby,0.5
java/apache,java,1.0
asp.net/c#,asp.net,1.0
asp.net-mvc/unit-testing,asp.net-mvc/entity-framework/testing,0.3333333333333333
javascript,javascript,1.0
c#,algorithm/language-agnostic,0.0
ajax/javascript,jquery/ajax/forms,0.3333333333333333
sharepoint,c#/sharepoint/reflection,0.3333333333333333
php,php,1.0
c#/.net,sql/mysql/database-design,0.0
.net,.net/string,0.5
asp.net/jquery/ajax,jquery,1.0
python,python/macos,0.5
perl/php,xml/perl,0.5
c#,php,0.0
c#/.net,c#/.net/linq,0.6666666666666666
ruby-on-rails,ruby-on-rails,1.0
c#/asp.net/.net,c#/asp.net/visual-studio,0.6666666666666666
python,python,1.0
asp.net-mvc/iis/asp.net,asp.net-mvc,1.0
jquery,jquery,1.0
c#/.net/xml,c#/web-services/sharepoint,0.3333333333333333
windows,windows,1.0
asp.net-mvc,asp.net-mvc,1.0
javascript,javascript/firefox,0.5
flash/javascript,javascript/flash,1.0
c#,perl,0.0
java,java/javascript/html/css,0.25
c#,c#/oop/design-patterns,0.3333333333333333
php,php/string,0.5
c++/unit-testing,c++/unit-testing,1.0
asp.net-mvc/asp.net,asp.net-mvc/performance,0.5
java,java,1.0
c#,c#/vb.net,0.5
actionscript-3,flex/flash/actionscript-3/oop,0.25
c++/linux/c,c++/c/linux,1.0
ajax/asp.net-mvc/asp.net,asp.net/asp.net-mvc,1.0
c++/c#,c++,1.0
debugging/.net/c++,visual-studio/visual-studio-2005,0.0
stored-procedures,c#/.net/entity-framework,0.0
php,php,1.0
c#,asp.net-mvc,0.0
c#,jquery,0.0
jquery/css/html,jquery,1.0
css/jquery/javascript/html,jquery,1.0
css/html/firefox/internet-explorer,css/firefox,1.0
c#/.net,c#/events,0.5
asp.net/c#,c#/.net,0.5
python,python,1.0
wcf,.net/wcf,0.5
data-binding/winforms/wpf,winforms/data-binding,1.0
vb.net/c#/.net,.net,1.0
sql-server/database/sql/sql-server-2005,sql-server/database,1.0
ajax/javascript/php/jquery,php/javascript/ajax,1.0
sql-server/sql-server-2005/sql/tsql/stored-procedures,sql/sql-server,1.0
c++,design,0.0
.net,.net,1.0
javascript/parsing,javascript/parsing,1.0
java/algorithm,java,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
c#,css/image,0.0
objective-c/cocoa/iphone/cocoa-touch,cocoa,1.0
.net/asp.net/c#,linux,0.0
sql-server,sql/sql-server/stored-procedures,0.3333333333333333
.net/c#/oop,c#/unit-testing/design-patterns,0.3333333333333333
c++,c++,1.0
c#/sql/.net,c#,1.0
linux/networking/c++/windows,python/sockets,0.0
sharepoint,security/sharepoint,0.5
sql/sql-server/stored-procedures,sql-server,1.0
iphone/objective-c,iphone,1.0
sql/c#,sql/mysql/sql-server,0.3333333333333333
svn/apache,apache,1.0
python/firefox/css,python,1.0
c#,php,0.0
css/javascript/html/jquery,javascript/jquery,1.0
windows/unix,windows/linux,0.5
c#,.net/database-design,0.0
c#,objective-c/cocoa,0.0
asp.net-mvc/asp.net,asp.net-mvc,1.0
java,java,1.0
linux/asp.net/web-services,linux,1.0
c#/.net/xml,c#/.net/generics,0.6666666666666666
c++/c#/.net,c,0.0
javascript,javascript,1.0
asp.net-mvc/c#,asp.net-mvc,1.0
delphi/c#/.net,delphi,1.0
ruby-on-rails/ruby,ruby-on-rails,1.0
c#,java,0.0
php/apache,apache,1.0
linux,windows,0.0
mysql,mysql,1.0
sql/sql-server/tsql,sql/sql-server,1.0
sql-server,sql-server,1.0
c#/.net,asp.net-mvc/linq-to-sql,0.0
c++/c#/c,c++/c,1.0
javascript/jquery/html,javascript/jquery,1.0
bash,bash,1.0
ruby,ruby/arrays,0.5
c++/c#,c++,1.0
php/javascript/ajax/jquery,php/jquery/ajax,1.0
linux/windows,linux,1.0
php,php/html,0.5
java,java/performance,0.5
oracle/sql,sql/oracle,1.0
visual-studio-2008,c#/.net,0.0
c#/web-services/.net/winforms,c#/winforms,1.0
ajax/asp.net-mvc/jquery,asp.net-mvc/ajax/jquery,1.0
php/windows/linux/c++,php/windows/visual-studio-2008,0.6666666666666666
.net/c#,web-services,0.0
image/c#/.net,asp.net,0.0
nhibernate,c#/nhibernate,0.5
cocoa/objective-c/cocoa-touch,objective-c/cocoa-touch,1.0
javascript,javascript,1.0
c/c++,c,1.0
jquery/javascript,javascript/jquery/html,0.6666666666666666
jquery/javascript,jquery,1.0
ruby-on-rails/ruby,ruby-on-rails,1.0
javascript/html,javascript/jquery,0.5
c#,.net/jquery,0.0
apache/django,django/apache,1.0
c#,iphone/objective-c/cocoa/string,0.0
django/python,django,1.0
css/html,javascript/css,0.5
c#,javascript/java/c#,0.3333333333333333
css/html/firefox/javascript,html/asp.net,0.5
sql/c#/sql-server,sql/tsql,0.5
jquery/css/javascript,javascript/jquery,1.0
php,php,1.0
user-interface/c#,user-interface,1.0
ruby-on-rails,ruby-on-rails,1.0
ajax/jquery/javascript/asp.net/asp.net-mvc,asp.net-mvc/ajax/jquery,1.0
sql-server/sql/mysql,sql/mysql,1.0
c#/.net,c#/linq,0.5
asp.net-mvc/asp.net/visual-studio-2008,asp.net-mvc,1.0
c#,java,0.0
html,asp.net-mvc,0.0
perl,regex/perl,0.5
sql-server/database/sql-server-2005,sql/sql-server/ms-access,0.3333333333333333
c#,django,0.0
javascript/html,html/css,0.5
javascript/html,html,1.0
c#/.net,c#,1.0
c#,css,0.0
jquery/php,jquery,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
wpf/c#/.net,wpf,1.0
sql/sql-server,c#/sql,0.5
javascript/html,javascript/html/css/forms,0.5
css/html/javascript,html/css,1.0
perl/javascript,perl,1.0
jquery/html,jquery,1.0
c#/java,c++,0.0
asp.net/c#,c#/asp.net,1.0
javascript,javascript/asp.net-mvc/entity-framework,0.3333333333333333
c#/.net,visual-studio,0.0
asp.net,asp.net/regex,0.5
c#/.net/multithreading,c#/.net/multithreading,1.0
apache/java,apache,1.0
c#,asp.net/visual-studio,0.0
python/c#,python,1.0
sql/mysql,sql-server/ms-access,0.0
c#,java,0.0
wcf/web-services/asp.net/.net,wcf,1.0
c#,jquery/user-interface,0.0
excel,excel,1.0
php,database,0.0
c#,mysql,0.0
jquery/django/ajax/python,jquery/ajax/django,1.0
wpf/exception/c#/.net,wpf,1.0
asp.net,asp.net,1.0
windows/winapi/c++/c#,c/windows,0.5
wpf/c#,c#/wpf,1.0
c#/.net,c#/.net,1.0
asp.net,c#/asp.net,0.5
asp.net/javascript,javascript,1.0
c#,c++/c,0.0
python/django,python/django,1.0
php,php/apache,0.5
c++/c,objective-c,0.0
c#,iphone,0.0
c#,php/asp.net/javascript/database,0.0
javascript/string/regex/c#,javascript/string,1.0
c#,objective-c,0.0
javascript,javascript,1.0
sql-server/sql,sql-server/sql-server-2005,0.5
c#/asp.net,sharepoint,0.0
asp.net,c#/asp.net,0.5
c#/.net,java,0.0
asp.net/c#/.net/xml,c#/asp.net/windows/file,0.5
c#,sql-server,0.0
java/c#,java,1.0
c#,sharepoint,0.0
delphi/c#,delphi/arrays,0.5
jquery/css/html/javascript,javascript/jquery,1.0
database,.net/oracle,0.0
c#/database/sql,database/database-design,0.5
c#,oracle/email,0.0
javascript,javascript/jquery/ajax,0.3333333333333333
javascript,javascript,1.0
asp.net/c#,asp.net,1.0
python/unix,c++/c/file/unix,0.25
python,python/sockets,0.5
macos,objective-c/cocoa/macos,0.3333333333333333
hibernate/java,hibernate,1.0
python/html/javascript,python/html,1.0
javascript,javascript,1.0
javascript,html/css,0.0
c#,java/arrays,0.0
php,php,1.0
.net/c#,visual-studio-2008,0.0
ruby-on-rails,javascript/ruby-on-rails,0.5
java/javascript,java/javascript,1.0
c#,c,0.0
css,html/css/design,0.3333333333333333
java,java,1.0
c#,internet-explorer,0.0
php/regex,php/regex/validation,0.6666666666666666
java,java/performance,0.5
windows/.net/c#,c#,1.0
java,java,1.0
c#/c++/visual-c++,c#/c++/visual-c++,1.0
c#,html/css,0.0
jquery/javascript/php,javascript/php,1.0
javascript/sql,javascript,1.0
sql/sql-server/sql-server-2005/tsql,sql/sql-server/tsql,1.0
c#,java/multithreading,0.0
c#,javascript,0.0
html/javascript,html,1.0
c#,javascript/html,0.0
html/css,html,1.0
php/http,iphone,0.0
php,php,1.0
wpf,wpf/silverlight/design-patterns,0.3333333333333333
user-interface/javascript,javascript,1.0
iphone,iphone,1.0
php/apache,php/apache,1.0
svn/java,java/svn/unix,0.6666666666666666
ruby-on-rails,ruby-on-rails,1.0
sql-server/sql/sql-server-2005,sql-server/sql-server-2005,1.0
string/c#/.net,c#/visual-c++,0.5
c#,wpf,0.0
perl/windows,windows/perl,1.0
c#,c++,0.0
sharepoint,asp.net/sharepoint/iis,0.3333333333333333
c#/.net,c#/asp.net,0.5
windows/c#/.net/c++,.net,1.0
c#/.net,c#,1.0
sql-server/sql-server-2005,sql-server/sql-server-2005,1.0
c#/.net,c#/parsing/string,0.3333333333333333
c#,java,0.0
c#,php,0.0
c#,c#/winforms/events,0.3333333333333333
c#/.net,c#/winforms,0.5
php,php/sockets,0.5
c#/.net,c#/.net/windows,0.6666666666666666
c#/.net/user-interface,c#/winforms/design,0.3333333333333333
delphi/c#,delphi,1.0
asp.net/c#,c#/asp.net,1.0
c#/asp.net/.net,asp.net/iis,0.5
java,java/testing,0.5
c#,oracle/hibernate,0.0
wpf/c#/winforms/.net,wpf,1.0
python/django,django,1.0
javascript,xml,0.0
c#,objective-c,0.0
c++,c++,1.0
.net,c#/reflection,0.0
php,php/jquery/ajax,0.3333333333333333
c#/.net,.net/windows/user-interface,0.3333333333333333
php/apache,php/performance/apache/http,0.5
c#/winforms/.net,c#/.net/winforms,1.0
c#,java/http,0.0
java/c#,c#/.net/web-services,0.3333333333333333
c#/sql-server/sql,sql/sql-server,1.0
sql,c++,0.0
ruby-on-rails,ruby-on-rails/forms,0.5
python,python,1.0
silverlight/wpf,silverlight,1.0
java,java,1.0
c#,javascript,0.0
c#,flex/flash/actionscript-3,0.0
asp.net-mvc/asp.net,asp.net/asp.net-mvc,1.0
mysql/database,database/language-agnostic,0.5
iphone/cocoa-touch/objective-c,iphone/cocoa-touch,1.0
ruby-on-rails,database,0.0
c++/c,c++,1.0
java/c#,java/generics,0.5
c#,.net/algorithm,0.0
php/c#,php/email,0.5
c#,c#,1.0
user-interface/java,java,1.0
c#,python,0.0
eclipse/php/debugging/javascript,php,1.0
c#,c#/asp.net/winforms/email,0.25
jquery/javascript,jquery,1.0
xml/.net/asp.net/c#/php,database-design,0.0
sql-server/database/c#,database,1.0
java,ruby,0.0
java,java,1.0
php,php,1.0
iphone,iphone/objective-c/cocoa-touch,0.3333333333333333
c#,database/web-services,0.0
networking/c#,c++/networking,0.5
c#,unix,0.0
sql-server,mysql,0.0
java,java,1.0
sql-server/sql/sql-server-2005/database/tsql,sql-server/sql-server-2005,1.0
excel/c#/.net,c#/.net/vb.net/excel,0.75
javascript/ajax/jquery/html/php,php/ajax,1.0
ruby/ruby-on-rails,ruby-on-rails/ruby,1.0
java,java,1.0
c#,wcf,0.0
c#/.net/visual-studio-2008,.net,1.0
java,java/parsing,0.5
internet-explorer/windows,java/javascript,0.0
c++/c,c++,1.0
sql/c#,linq/linq-to-sql,0.0
c#,c/parsing,0.0
java,java,1.0
linux,linux,1.0
networking/c/c++,c/sockets/unix,0.3333333333333333
c#,java,0.0
c#,c#/winforms,0.5
php,php,1.0
php,.net/php,0.5
flex/actionscript-3,flex/flash/actionscript-3/reflection,0.5
.net/c#/javascript,javascript/jquery/html,0.3333333333333333
sql/sql-server,sql-server/database/tsql,0.3333333333333333
c#,performance/iis,0.0
asp.net/vb.net/.net,asp.net/data-binding,0.5
asp.net/c#/visual-studio,asp.net/visual-studio-2008,0.5
java/unit-testing,c#/.net/unit-testing,0.3333333333333333
hibernate/java,java/hibernate,1.0
.net/visual-studio,.net/vb.net/ms-access,0.3333333333333333
actionscript-3,flash/actionscript-3,0.5
perl/java,perl/oop,0.5
flex/actionscript-3,actionscript-3/flash/flex,0.6666666666666666
flex,flex,1.0
c#,perl/string,0.0
c#,c#/asp.net,0.5
asp.net-mvc/c#,asp.net/asp.net-mvc,0.5
c#,visual-studio,0.0
c#/.net/c++,c#/.net,1.0
firefox,winapi/firefox,0.5
asp.net-mvc/wpf/c#,asp.net-mvc/wpf,1.0
c#,asp.net,0.0
java/debugging/eclipse,java/eclipse/debugging,1.0
c#,php/string,0.0
c#,linux/unix,0.0
javascript,firefox,0.0
django/python,django,1.0
c#,asp.net-mvc,0.0
winforms/c#/.net,c#/winforms,1.0
javascript,javascript,1.0
c#,c#/arrays,0.5
django/database/python,python/django/unit-testing,0.6666666666666666
internet-explorer,internet-explorer,1.0
c#,perl,0.0
python,python/http,0.5
wcf/web-services,wcf,1.0
perl/java,java/perl,1.0
c#,c#,1.0
css/javascript,css,1.0
asp.net/javascript/c#,c#/asp.net,1.0
java,java,1.0
sql/sql-server,sql-server/sql-server-2005/tsql,0.3333333333333333
flex,actionscript-3,0.0
jquery/javascript/ajax/css/html,javascript/jquery,1.0
javascript,c#/javascript,0.5
php/web-services,.net/web-services,0.5
c#/validation/.net,c#/parsing,0.5
delphi/c#,visual-studio,0.0
asp.net-mvc/asp.net,asp.net/asp.net-mvc,1.0
mysql/sql,mysql,1.0
wpf,wpf,1.0
svn,svn,1.0
flex,flex,1.0
jquery/html/javascript/css,jquery,1.0
ajax/javascript,javascript/ajax,1.0
java,c#/c++/visual-c++,0.0
c#/.net,asp.net-mvc/linq,0.0
javascript/jquery,javascript,1.0
ruby-on-rails,ruby-on-rails,1.0
iphone,iphone/objective-c/cocoa-touch,0.3333333333333333
sql-server/sql,tsql,0.0
delphi,delphi/internet-explorer/winapi,0.3333333333333333
c#,html,0.0
asp.net/c#/.net,c#/asp.net,1.0
.net/c#/windows,c#,1.0
java,java,1.0
java/c#,java,1.0
c#,c++,0.0
python,python,1.0
iphone,iphone/objective-c,0.5
ruby-on-rails/ruby,ruby-on-rails,1.0
regex,regex/string,0.5
wpf/c#/.net/winforms,wpf,1.0
sql-server/sql,sql-server,1.0
sharepoint/winapi,.net/sharepoint,0.5
javascript,ajax,0.0
asp.net,c#/asp.net,0.5
c#/exception/c++/.net,c++/exception/visual-c++,0.6666666666666666
perl/debugging,perl/debugging,1.0
java,java,1.0
c#/visual-studio,javascript,0.0
windows/winapi/.net,c#/windows/winapi,0.6666666666666666
mysql,mysql,1.0
iphone/cocoa-touch,iphone,1.0
bash/python,linux/bash/unix,0.3333333333333333
c#,c#,1.0
iphone,iphone,1.0
actionscript-3,flash/actionscript-3,0.5
asp.net/c#,c#/.net/asp.net,0.6666666666666666
jquery/html/javascript/css,jquery,1.0
java,java,1.0
linux/java,java/linux,1.0
sql/sql-server,sql,1.0
java/hibernate,java/hibernate,1.0
debugging/c++,c++/performance/debugging/visual-c++,0.5
perl,perl/debugging,0.5
xml/.net/c#/excel,c#/.net/c/xml/winapi,0.6
python/user-interface,python,1.0
c#/.net,.net,1.0
asp.net,asp.net,1.0
sharepoint/c#,c#/sharepoint,1.0
javascript/asp.net-mvc,javascript/asp.net/asp.net-mvc,0.6666666666666666
c#/c++/.net,c#/c++,1.0
c#/.net,c#/wcf,0.5
c#/.net,c#/.net/windows/testing,0.5
c#,html,0.0
mysql/php,sql/mysql/performance,0.3333333333333333
java/c#,java,1.0
c++/string,c++,1.0
c#/winforms/.net/reporting-services,winforms,1.0
c#,java/ruby,0.0
javascript,javascript/oop,0.5
regex/c#/php,php/regex,1.0
web-services/asp.net,asp.net/performance/web-services,0.6666666666666666
javascript,javascript/jquery,0.5
perl,perl,1.0
delphi/c++/c#,c#/delphi,1.0
c#/generics,c#,1.0
java,java/xml/security,0.3333333333333333
c#/events/.net,c#/multithreading/events,0.6666666666666666
java,java/xml/security,0.3333333333333333
c#,c#/nhibernate,0.5
java,java/exception,0.5
c#/windows/.net,.net/sql/web-services,0.3333333333333333
c#,c#,1.0
javascript,html,0.0
c#/.net,c#,1.0
django/python,django,1.0
css/html,html/css/firefox,0.6666666666666666
hibernate/java,mysql/hibernate,0.5
asp.net/asp.net-mvc,asp.net-mvc/security/http,0.3333333333333333
wpf/c#/.net,wpf,1.0
c#,c#/asp.net,0.5
sql-server/sql-server-2005,sql/sql-server,0.5
css/html,javascript,0.0
sql,sql/sql-server-2005/performance/tsql,0.25
unit-testing/asp.net/c#,asp.net/visual-studio/visual-studio-2008/unit-testing,0.5
c#/.net,c#/unit-testing,0.5
c#,c#,1.0
css/html/jquery,html/css,1.0
c#/.net/xml,c#/.net,1.0
excel,c#/excel,0.5
java,java,1.0
python,python,1.0
firefox/javascript,flash,0.0
firefox/javascript/html/css,internet-explorer,0.0
database/c#/sql,c#/unit-testing,0.5
c#/.net,c#/.net/debugging,0.6666666666666666
javascript/validation,javascript,1.0
javascript,javascript,1.0
c#/.net,c#/reflection,0.5
c#/.net,c#,1.0
php,php,1.0
windows/c#/.net,.net/performance,0.5
networking,http/sockets,0.0
vb.net/.net/c#,.net/data-binding,0.5
wcf/.net/iis,wcf,1.0
mysql,mysql/performance,0.5
c#/iphone,cocoa-touch,0.0
c#/.net,c#,1.0
exception/design-patterns/c#,exception,1.0
c#,java/multithreading,0.0
.net/c#,c#/asp.net/user-interface,0.3333333333333333
flex/actionscript-3,java/flex/web-services,0.3333333333333333
perl,c#/perl,0.5
c#/string/.net,c#/string,1.0
java,java,1.0
c#,user-interface,0.0
c#/winforms/.net,c#/visual-studio,0.5
algorithm,algorithm,1.0
xml/c#,xml,1.0
c#/c++/.net,c++,1.0
c#/.net,c#/data-binding,0.5
c#/.net,c#/.net/oop,0.6666666666666666
c++,c++,1.0
database/sql-server/sql/sql-server-2005,c#/sql-server,0.5
excel,excel,1.0
c#,c#,1.0
delphi,delphi,1.0
css/html/xml,javascript/css/debugging,0.3333333333333333
asp.net/asp.net-mvc/regex/validation,asp.net-mvc/validation,1.0
c#/.net,c#/visual-studio,0.5
c#/.net/multithreading,c#,1.0
sql-server/sql-server-2005/database/sql,sql/sql-server/sql-server-2005,1.0
.net/c#,visual-studio-2008,0.0
python,python,1.0
jquery/javascript/html,javascript/jquery/html,1.0
debugging,.net/visual-studio/debugging,0.3333333333333333
php/ajax,php,1.0
php,php/c++,0.5
c#,python,0.0
.net/c#,linux,0.0
mysql,mysql/sql,0.5
c#,objective-c,0.0
visual-studio/version-control,version-control,1.0
regex/c#/.net,regex/string,0.5
php,php,1.0
javascript/c#,javascript,1.0
javascript,validation,0.0
iphone,iphone/objective-c,0.5
c#/.net,c#/.net,1.0
java/c#/.net/winapi/c++,java,1.0
java,java,1.0
macos,macos/java,0.5
asp.net-mvc,asp.net-mvc,1.0
c#/silverlight/.net,silverlight,1.0
sql,sql/sql-server-2005/tsql,0.3333333333333333
php,language-agnostic,0.0
xml/c#/.net,xml,1.0
c#,php,0.0
perl,perl/oop,0.5
mysql/php/sql,php/mysql,1.0
c#,ruby/arrays,0.0
javascript/asp.net,c#/asp.net/javascript/ajax,0.5
c#,php/regex,0.0
asp.net-mvc/c#,asp.net-mvc,1.0
javascript/html/asp.net,asp.net/javascript/html/ajax,0.75
c++/c,c++,1.0
ajax/jquery/asp.net,jquery/ajax,1.0
java/c#,java/reflection,0.5
java,java,1.0
c#,.net,0.0
actionscript-3,flash/actionscript-3,0.5
java/c#/c++,java,1.0
c#/winforms/.net,c#/winforms,1.0
javascript,javascript,1.0
winforms/c#,c#/winforms,1.0
php/c#,php,1.0
perl,c/perl/unix,0.3333333333333333
mysql/sql/database,mysql,1.0
html/javascript/flash/actionscript-3,html/flash/actionscript-3,1.0
java/c#,java,1.0
c#/asp.net-mvc,asp.net-mvc,1.0
javascript/firefox,javascript/firefox,1.0
c#,javascript,0.0
c++/c,.net/arrays,0.0
c#/.net/winforms,c#,1.0
html,c#/html,0.5
sql/sql-server,sql,1.0
c#,c#/.net/string,0.3333333333333333
c#/.net,visual-studio,0.0
vb.net,visual-studio,0.0
asp.net-mvc,asp.net-mvc,1.0
c#/.net/java,java,1.0
c++,c++/exception,0.5
jquery,javascript/jquery,0.5
c#,nhibernate,0.0
javascript,javascript,1.0
sql/sql-server/mysql,sql/sql-server/sql-server-2005,0.6666666666666666
c#,sql/ruby-on-rails,0.0
javascript,javascript/flash,0.5
.net/winforms/c#/multithreading,c#/multithreading,1.0
svn,svn/version-control,0.5
excel,excel,1.0
sockets/c#/networking/.net,c#/.net/sockets,1.0
ruby-on-rails/ruby,ruby-on-rails/ruby,1.0
c#/c++/.net/c,java,0.0
c#,python/django,0.0
python,python/image,0.5
c#/winforms/.net,c#,1.0
java,java,1.0
php,php/javascript,0.5
java,java,1.0
django/python,django,1.0
c#,flex,0.0
sql/sql-server/mysql,sql,1.0
flex/actionscript-3,flex,1.0
c#,entity-framework,0.0
java,java,1.0
php/http,php/apache,0.5
c#,javascript,0.0
asp.net/c#,asp.net,1.0
php/apache,php/apache,1.0
sql,sql,1.0
javascript/image/vb.net/asp.net,asp.net/javascript/vb.net,1.0
java/hibernate,java/hibernate,1.0
c++/c#/c/oop,c++/visual-c++,0.5
javascript/flash/actionscript-3,javascript/flash,1.0
c#,sql,0.0
c#/.net,c#,1.0
jquery/css,css,1.0
javascript/jquery,javascript/jquery,1.0
sql/sql-server/c#,sql/sql-server,1.0
wcf/c#,c#/.net/wcf,0.6666666666666666
python,python,1.0
c#,iphone,0.0
css/image/html,html/css/image,1.0
c#,internet-explorer,0.0
c++,c++,1.0
c#,c++/user-interface,0.0
c#/parsing/.net,.net,1.0
javascript/html,javascript/jquery/html/css,0.5
css/asp.net,asp.net/css,1.0
asp.net/asp.net-mvc/.net/c#,asp.net-mvc,1.0
.net/c#,.net,1.0
jquery/javascript,javascript/jquery,1.0
java/c#,c#/java,1.0
c#,javascript/jquery/html,0.0
c#,c#,1.0
cocoa,javascript/cocoa,0.5
visual-studio,visual-c++,0.0
c#,ruby-on-rails,0.0
iphone/cocoa-touch,iphone/objective-c,0.5
sql/sql-server,sql/sql-server/sql-server-2005,0.6666666666666666
c#,linux,0.0
c#,unit-testing,0.0
c#,php/apache,0.0
xml/.net,.net,1.0
sql-server/sql-server-2005/sql,sql-server,1.0
excel,excel,1.0
excel,perl/excel,0.5
javascript/html/jquery/css,javascript/jquery,1.0
ruby-on-rails/ruby,ruby-on-rails/ruby,1.0
python,python/string,0.5
php,php,1.0
php/mysql,php/mysql,1.0
javascript,javascript/html,0.5
asp.net-mvc/asp.net/c#,asp.net/asp.net-mvc,1.0
c#/asp.net/windows/.net,asp.net/security,0.5
python,python,1.0
asp.net/c#,asp.net,1.0
javascript,javascript,1.0
.net,user-interface,0.0
c#,flash,0.0
sql-server/sql-server-2005,sql/sql-server/database,0.3333333333333333
nhibernate,nhibernate,1.0
javascript/flash,javascript/flash,1.0
c#,security,0.0
python,python,1.0
asp.net/c#,c#,1.0
sharepoint,sharepoint,1.0
nhibernate/.net,nhibernate,1.0
c#,iphone/cocoa-touch,0.0
ajax/php,php/ajax/image,0.6666666666666666
sockets/java/c#/.net/c,java/sockets,1.0
c#,css/html,0.0
asp.net/c#/javascript/.net,asp.net,1.0
c#,sharepoint,0.0
sql-server/sql,sql/sql-server,1.0
c#,sql/database,0.0
php,php/performance,0.5
perl,perl,1.0
html/c#,c#/.net,0.5
php,php/html,0.5
jquery/php/javascript/html,jquery,1.0
iphone/cocoa-touch,iphone,1.0
c#,objective-c,0.0
oracle/sql/sql-server/database,sql/oracle,1.0
ruby-on-rails/asp.net,ruby-on-rails,1.0
iphone/.net,iphone/cocoa/performance/macos,0.25
iphone/cocoa-touch/objective-c,iphone/cocoa-touch,1.0
c#,language-agnostic,0.0
windows/.net/c#/c++,.net,1.0
asp.net-mvc/c#,asp.net/asp.net-mvc,0.5
java,java,1.0
asp.net,c#/asp.net,0.5
c#,wcf,0.0
